,user_names,text
128,TomColeOK04,"While @POTUS continues to blame Russia &amp; domestic energy producers for the rising price of gas, do not be fooled into believing that false narrative. Indeed, his actions from the get-go directly caused this situation.

More ⬇
https://t.co/IEY14eef1h"
129,TomColeOK04,"RT @RulesReps: STARTING SOON: The committee will meet to consider H.R. 7309, H.R. 7688, H.R. 6531 &amp; S. 2938.

📺 Watch live: https://t.co/vl…"
130,TomColeOK04,"Throughout #MentalHealthAwarenessMonth, we are reminded of the importance of mental wellness &amp; the need to support those fighting silent battles. If you or someone you know needs assistance or resources, please visit the link below. You are not alone! https://t.co/W8Wk4VKwPW"
131,TomColeOK04,"On #PeaceOfficersMemorialDay, we remember &amp; honor those lost in the line of duty. As we grieve with their families &amp; loved ones on this solemn day, we remain eternally grateful for their incredible sacrifice that can never be repaid."
132,TomColeOK04,"There has certainly been a lot going on inside &amp; outside of Congress this week. I discuss the additional aid for Ukraine passed in the House, the alarming record high gas prices directly caused by @POTUS’ anti-American energy policies &amp; more in my Weekly Chat. ⬇️ https://t.co/xhgxdWO9pf"
133,TomColeOK04,"My office received several entries from #OK04 high school artists for the 2022 Congressional Art Competition, &amp; now we need your help picking our ""People's Choice"" winners!  #FourthDistrictFriday

🎨 Cast your vote: https://t.co/SRYwsASf8E https://t.co/c9o5PWZvCG"
134,TomColeOK04,"The Defense Appropriations Subcommittee in the House is meeting now for a hearing on the fiscal year 2023 budget request for @usairforce &amp; @SpaceForceDoD. @HouseAppropsGOP

Tune in ➡️ https://t.co/aRj74FJd7c"
135,TomColeOK04,"During #NationalPoliceWeek, we recognize with deep gratitude our nation's law enforcement officers for their dedicated service &amp; continue to pray for their safety as they selflessly put themselves in harm way in the line of duty. https://t.co/bKfAsrO5oI"
136,TomColeOK04,"The Labor-HHS-Education Appropriations Subcommittee in the House is meeting now for a hearing on the fiscal year 2023 budget request for @NIH. @HouseAppropsGOP

Tune in ➡️ https://t.co/ReladqJG8W"
137,TomColeOK04,RT @RulesReps: SOON: The committee will reconvene to consider H.R. 7691.
138,TomColeOK04,"Gas prices hit another record high today, yet @POTUS &amp; Democrats continue to chase out-of-touch &amp; unrealistic green energy policies. Until they abandon this doomed strategy, the situation is only bound to worsen for the American people. https://t.co/xb7C6vVDdq"
139,TomColeOK04,"RT @RulesReps: HAPPENING NOW: The committee is meeting on H.R. 903, H.R. 2499 &amp; H.R. 5129. 

📺 Watch live: https://t.co/PbrdXHzMic"
140,TomColeOK04,"Americans have already been dealing with the crushing burden of rising prices &amp; supply chain issues for nearly a year, &amp; the recent report of a shrinking economy only shows we are inching closer &amp; closer to a recession every day. 

More ⬇
https://t.co/cf59iw8pcC"
141,TomColeOK04,"Wishing all of the great moms &amp; mother figures out there a very #HappyMothersDay! Today I am cherishing the memories I have of my late mother, Helen Cole, who remains my biggest inspiration in life. Indeed, our world would not be the same without our wonderful mothers. https://t.co/t4hws06E6j"
142,TomColeOK04,"On #NationalNursesDay, we extend our deepest gratitude to nurses across the country &amp; in our communities for their dedication to keeping us healthy, taking care of patients in critical &amp; emergency situations &amp; so much more. We cannot thank you enough for all you do!"
143,TomColeOK04,"On #MilitarySpousesAppreciationDay, we pay tribute to military spouses here at home &amp; abroad. We are sincerely grateful for their unique &amp; extraordinary sacrifices &amp; the bravery they show each &amp; every day. We salute you!"
144,TomColeOK04,"On this annual #NationalDayofPrayer, I hope every American will prayerfully pause to reflect on how lucky we are to live in a country that honors the freedom of religion. God bless America! https://t.co/LHjiaFwvfp"
145,TomColeOK04,"On this National Missing &amp; Murdered Native Women &amp; Girls Awareness Day, we are reminded that this vulnerable population has been disproportionately targeted by dangerous predators in Indian Country for far too long, &amp; we highlight the urgent need for solutions to protect them."
146,TomColeOK04,"During #NationalSmallBusinessWeek, we remember the important role small businesses play in our local communities &amp; the need to create an environment that allows new small businesses to be established, create jobs, remain open &amp; thrive."
147,TomColeOK04,"On #NationalTeachersDay, we recognize the teachers in our communities for their dedication to educating the next generation. Thank you, teachers!"
148,TomColeOK04,"During #PublicServiceRecognitionWeek, we thank those who devote themselves at a public level to serving our country as a federal, state, county, tribal or local government employee. Indeed, our nation could not do without their work &amp; loyal service. Thank you for all you do!"
149,TomColeOK04,"The U.S. stands shoulder-to-shoulder with our NATO allies in aiding Ukraine’s stand against unprovoked Russian aggression in the hopes of a successful defense that enables the Ukrainian people to once again live in peace &amp; freedom.

More ⬇
https://t.co/eIZJvh6URT"
150,TomColeOK04,"Congrats to #OK04's own @SamNobleMuseum on receiving an @NEHgov grant to provide free online access to the Native American languages collection of nearly 9,000 items. This is a remarkable development for both Oklahoma &amp; Indian Country! #FourthDistrictFriday https://t.co/eZJaBQ1xnH"
151,TomColeOK04,"Make no mistake, the misguided policies &amp; out-of-control spending proposed &amp; advanced by @POTUS &amp; Democrats are directly responsible for moving our nation even closer to a recession, which threatens the American way of life. https://t.co/teBuOMFiuJ"
152,TomColeOK04,"The House will vote soon on a bipartisan bill to further support our Ukrainian friends in their heroic defense of democracy &amp; their homeland. 

More on this critical bill as well as updates on the worsening border crisis &amp; FY23 appropriations process in my Weekly Chat ⬇ https://t.co/ccbSOzZXkm"
153,TomColeOK04,"On #HolocaustRemembranceDay, or #YomHaShoah, we grieve the reprehensible loss of life &amp; horrific crimes committed during the Holocaust. Indeed, it serves as a sobering reminder of the destruction that comes with prejudice &amp; calls us to stand against antisemitism &amp; hatred."
154,TomColeOK04,"The Labor-HHS-Education Appropriations Subcommittee in the House is meeting now for a hearing on the fiscal year 2023 budget request for @usedgov. @HouseAppropsGOP

Tune in ➡️ https://t.co/11cXot1Ytd"
155,TomColeOK04,"Due to his open border policies, @POTUS has created a national security &amp; humanitarian crisis of epic proportions. It's past time he get it under control &amp; put the safety of American communities first. 
https://t.co/1YNGtU3DST"
156,TomColeOK04,"RT @RulesReps: STARTING SOON: The committee will meet to consider S. 3522.

📺 Watch live: https://t.co/6l6eEon6cm"
157,TomColeOK04,"🔊 ICYMI: Last week, I hosted a telephone town hall to discuss a variety of issues directly with #OK04 constituents. 

Listen to the call in the link below ⬇
 https://t.co/vYb03taYR1"
158,TomColeOK04,"On this centennial anniversary of the partnership between the U.S. &amp; Egypt, we are reminded of the importance of this strong relationship, our nations' shared security &amp; socio-economic interests &amp; look forward to another 100 years of working together as friends!"
159,TomColeOK04,"RT @EdLaborGOP: .@HouseAppropsGOP is right, @POTUS' student loan repayment moratorium disproportionately benefits the wealthiest 20 percent…"
160,TomColeOK04,"Pausing repayments of student loans is yet another handout from @POTUS to a well-to-do group at the expense of taxpayers who have worked hard, repaid their debts &amp; played by the rules. 

More ⬇
https://t.co/cpXQQC2muW"
161,TomColeOK04,"COMING UP! Next Monday (5/2) is the final day #OK04 high school artists can submit their work for the #CongressionalArtCompetition. Entries must be received by 4 p.m.! 🎨

More info, including contest rules &amp; drop-off locations ⬇
https://t.co/Rl5gCv5d1y"
162,TomColeOK04,"More on this historic achievement &amp; Rep. Tom Cole's steadfast role as a champion for Indian Country in Congress ⬇️ https://t.co/9dQJHdNFx1
#FourthDistrictFriday"
163,TomColeOK04,"Do you know who is the longest serving Native American in House history? As of TODAY, that distinction belongs to #OK04's very own &amp; member of @ChickasawNation, Tom Cole!

🎉 To celebrate, our staff surprised him with a congratulatory video from several of his colleagues! ⬇️ https://t.co/IpA6rA7hWC"
164,TomColeOK04,"DON'T FORGET: Tune in to my telephone town hall for #OK04 constituents TONIGHT. 

How to join:
🗓 Wednesday, April 20  
⌚️6:00-7:00 pm CT
📞 Dial-in #: (833) 305-1727
💻 Sign up to be called or listen online: https://t.co/exoYZXWhDd"
165,TomColeOK04,"Did you know Oklahoma is home to 6 national parks? As we celebrate #NationalParkWeek, don't miss out on the opportunity to visit, explore &amp; show appreciation for our beloved national parks. 

Find national parks in our state: https://t.co/sQZkFZwbct https://t.co/zZW5CA1BtD"
166,TomColeOK04,"Even 27 years after the tragic bombing that occurred at the Alfred P. Murrah Federal Building in Oklahoma City on April 19, 1995, #WeRemember the pain &amp; suffering &amp; mourn the 168 lives innocently &amp; senselessly lost. 
https://t.co/ECw8CF1P1z"
167,TomColeOK04,"COMING UP: Don't forget to tune in to my evening telephone town hall THIS WEDNESDAY for #OK04 constituents. 

How to join:
🗓 Wednesday, April 20  
⌚️6:00-7:00 pm CT
📞 Dial-in #: (833) 305-1727
💻 Sign up to be called or listen online: https://t.co/exoYZXWhDd"
168,TomColeOK04,"With the beginning of spring also comes the arrival of tornado &amp; storm season in Oklahoma. In the days &amp; weeks ahead, please take necessary steps to prepare &amp; stay safe.

Tips for safety &amp; preparedness ⬇
https://t.co/rnxD0Oqe1D"
169,TomColeOK04,He is risen! Wishing you a blessed #Easter Sunday.
170,TomColeOK04,"On this hallowed #GoodFriday, we remember the ultimate sacrifice Jesus demonstrated on the cross for all humankind. https://t.co/WLZHa5vcKK"
171,TomColeOK04,"REMINDER: Next Wednesday, I will be hosting an evening telephone town hall for #OK04 constituents. 

How to join:
🗓 Wednesday, April 20  
⌚️6:00-7:00 pm CT
📞 Dial-in #: (833) 305-1727
💻 Sign up to be called &amp; listen online: https://t.co/exoYZXWhDd"
172,TomColeOK04,"📰ICYMI: Last week, my latest e-newsletter went out providing an update on the last several weeks the House was in session. 

Read &amp; subscribe ⬇
https://t.co/EuRh3Vig74"
173,TomColeOK04,"Don't forget to tune in to my telephone town hall for #OK04 constituents next Wednesday evening!

How to join:
🗓 Wednesday, April 20 at 6:00pm CT
📞 Dial-in #: (833) 305-1727
💻 Sign up to be called &amp; listen online: https://t.co/exoYZXWhDd"
174,TomColeOK04,"We can't ignore the crisis at our southern border any longer. Instead, @POTUS is continuing to act like the issue does not exist in his FY23 budget proposal &amp; ending Title 42 coronavirus protections that will undoubtedly exacerbate this disaster. 

More ⬇
https://t.co/mFyiyMk3H9"
175,TomColeOK04,"Huge congratulations to #OK04's own @OU_WGymnastics on the incredible accomplishment of heading to the NCAA Championship for the 18th consecutive year. Good luck next week &amp; #BoomerSooner! 

#FourthDistrictFriday https://t.co/Rau6Lftqsn"
176,TomColeOK04,".@POTUS recently announced that he will end use of Title 42 authority at the southern border, which is expected to exacerbate the ongoing border crisis &amp; could encourage nearly triple the amount of illegal crossings witnessed this past year.

This &amp; more in my Weekly Chat. https://t.co/ZfXxknihcV"
